# HDB Data Service (usbr.gov) - https://www.usbr.gov/lc/region/g4000/riverops/_HdbWebQuery.html
#
# API query - https://www.usbr.gov/pn-bin/hdb/hdb.pl?svr=lchdb&sdi=1776%2C2091%2C1721%2C1874&tstp=DY&t1=1990-01-01T00:00&t2=2023-08-28T00:00&table=R&mrid=0&format=csv
#
# Evaporation (SDID=1776), Inflow (SDID=2091), Storage (SDID=1721), and Release (SDID=1874)

DATETIME,     SDI_1776,     SDI_2091,     SDI_1721,     SDI_1874
01/05/2009 00:00, 1091.95374193552580,          NaN,     12535660, 13100.16666670
01/06/2009 00:00, 1091.95374193552580,          NaN,     12531900, 14504.83333330
01/07/2009 00:00, 1091.95374193552580,          NaN,     12539420, 8818.91666670
01/08/2009 00:00, 1091.95374193552580,          NaN,     12549760,      8764.50
01/09/2009 00:00, 1091.95374193552580,          NaN,     12554460,   10031.8750
01/10/2009 00:00, 1091.95374193552580,          NaN,     12564800, 8941.91666670
01/11/2009 00:00, 1091.95374193552580,          NaN,     12573260,         9315
01/12/2009 00:00, 1091.95374193552580,          NaN,     12575140, 10745.79166670
01/13/2009 00:00, 1091.95374193552580,          NaN,     12581720, 8545.70833330
01/14/2009 00:00, 1091.95374193552580,          NaN,     12584540, 11801.66666670
01/15/2009 00:00, 1091.95374193552580,          NaN,     12587360, 11921.54166670
01/16/2009 00:00, 1091.95374193552580,          NaN,     12595850, 8860.16666670
01/17/2009 00:00, 1091.95374193552580,          NaN,     12610100,    7221.6250
01/18/2009 00:00, 1091.95374193552580,          NaN,     12622450,      7966.75
01/19/2009 00:00, 1091.95374193552580,          NaN,     12627200, 10659.16666670
01/20/2009 00:00, 1091.95374193552580,          NaN,     12624350,        12590
01/21/2009 00:00, 1091.95374193552580,          NaN,     12631950, 9399.66666670
01/22/2009 00:00, 1091.95374193552580,          NaN,     12638600, 10512.79166670
01/23/2009 00:00, 1091.95374193552580,          NaN,     12636700, 15522.20833330
01/24/2009 00:00, 1091.95374193552580,          NaN,     12644300, 8568.95833330
01/25/2009 00:00, 1091.95374193552580,          NaN,     12652850, 10422.08333330
01/26/2009 00:00, 1091.95374193552580,          NaN,     12646200, 17652.91666670
01/27/2009 00:00, 1091.95374193552580,          NaN,     12631950, 19391.16666670
01/28/2009 00:00, 1091.95374193552580,          NaN,     12613900, 22529.20833330
01/29/2009 00:00, 1091.95374193552580,          NaN,     12596800,        21541
01/30/2009 00:00, 1091.95374193552580,          NaN,     12584540,   21104.3750
01/31/2009 00:00, 1091.95374193552580,          NaN,     12572320,   19833.8750
02/01/2009 00:00, 1109.193878573225,          NaN,     12573260,   12964.1250
02/02/2009 00:00, 1109.193878573225,          NaN,     12573260,        13560
02/03/2009 00:00, 1109.193878573225,          NaN,     12572320, 13099.33333330
02/04/2009 00:00, 1109.193878573225,          NaN,     12566680,   13122.3750
02/05/2009 00:00, 1109.193878573225,          NaN,     12557280, 14404.91666670
02/06/2009 00:00, 1109.193878573225,          NaN,     12557280, 12867.33333330
02/07/2009 00:00, 1109.193878573225,          NaN,     12562920, 11278.29166670
02/08/2009 00:00, 1109.193878573225,          NaN,     12565740, 9942.20833330
02/09/2009 00:00, 1109.193878573225,          NaN,     12560100, 15568.70833330
02/10/2009 00:00, 1109.193878573225,          NaN,     12556340,     13466.25
02/11/2009 00:00, 1109.193878573225,          NaN,     12546000, 15234.91666670
02/12/2009 00:00, 1109.193878573225,          NaN,     12546000, 12346.95833330
02/13/2009 00:00, 1109.193878573225,          NaN,     12531900, 16370.20833330
02/14/2009 00:00, 1109.193878573225,          NaN,     12538480, 9169.91666670
02/15/2009 00:00, 1109.193878573225,          NaN,     12536600, 13738.58333330
02/16/2009 00:00, 1109.193878573225,          NaN,     12529080, 14554.33333330
02/17/2009 00:00, 1109.193878573225,          NaN,     12526260, 12788.66666670
02/18/2009 00:00, 1109.193878573225,          NaN,     12527200,      9767.75
02/19/2009 00:00, 1109.193878573225,          NaN,     12539420, 5981.33333330
02/20/2009 00:00, 1109.193878573225,          NaN,     12546940,      7243.75
02/21/2009 00:00, 1109.193878573225,          NaN,     12559160, 5718.20833330
02/22/2009 00:00, 1109.193878573225,          NaN,     12567620, 7336.58333330
02/23/2009 00:00, 1109.193878573225,          NaN,     12572320,   10399.8750
02/24/2009 00:00, 1109.193878573225,          NaN,     12564800, 13389.66666670
02/25/2009 00:00, 1109.193878573225,          NaN,     12552580, 16367.33333330
02/26/2009 00:00, 1109.193878573225,          NaN,     12544120,   17013.6250
02/27/2009 00:00, 1109.193878573225,          NaN,     12536600, 14425.29166670
02/28/2009 00:00, 1109.193878573225,          NaN,     12539420, 10245.66666670
03/01/2009 00:00, 1111.21909032173540,          NaN,     12532840, 15275.16666670
03/02/2009 00:00, 1111.21909032173540,          NaN,     12523440, 17284.91666670
03/03/2009 00:00, 1111.21909032173540,          NaN,     12514040, 15514.29166670
03/04/2009 00:00, 1111.21909032173540,          NaN,     12505580,     13570.25
03/05/2009 00:00, 1111.21909032173540,          NaN,     12499000, 14555.29166670
03/06/2009 00:00, 1111.21909032173540,          NaN,     12496210, 12280.45833330
03/07/2009 00:00, 1111.21909032173540,          NaN,     12487840, 15597.91666670
03/08/2009 00:00, 1111.21909032173540,          NaN,     12475750, 17254.66666670
03/09/2009 00:00, 1111.21909032173540,          NaN,     12460870, 18016.91666670
03/10/2009 00:00, 1111.21909032173540,          NaN,     12448780, 17110.33333330
03/11/2009 00:00, 1111.21909032173540,          NaN,     12435760, 17458.20833330
03/12/2009 00:00, 1111.21909032173540,          NaN,     12431110,   13178.8750
03/13/2009 00:00, 1111.21909032173540,          NaN,     12424600, 15869.20833330
03/14/2009 00:00, 1111.21909032173540,          NaN,     12429250,    8074.6250
03/15/2009 00:00, 1111.21909032173540,          NaN,     12428320, 11667.45833330
03/16/2009 00:00, 1111.21909032173540,          NaN,     12422740, 13840.41666670
03/17/2009 00:00, 1111.21909032173540,          NaN,     12402240,     20143.50
03/18/2009 00:00, 1111.21909032173540,          NaN,     12388140, 18051.16666670
03/19/2009 00:00, 1111.21909032173540,          NaN,     12374040, 18249.83333330
03/20/2009 00:00, 1111.21909032173540,          NaN,     12356180, 19852.08333330
03/21/2009 00:00, 1111.21909032173540,          NaN,     12342080,   17629.6250
03/22/2009 00:00, 1111.21909032173540,          NaN,     12327040, 17531.95833330
03/23/2009 00:00, 1111.21909032173540,          NaN,     12310140, 19058.45833330
03/24/2009 00:00, 1111.21909032173540,          NaN,     12289680, 20054.70833330
03/25/2009 00:00, 1111.21909032173540,          NaN,     12269220,   20977.3750
03/26/2009 00:00, 1111.21909032173540,          NaN,     12249690,        21413
03/27/2009 00:00, 1111.21909032173540,          NaN,     12222720, 24128.41666670
03/28/2009 00:00, 1111.21909032173540,          NaN,     12204280, 19628.29166670
03/29/2009 00:00, 1111.21909032173540,          NaN,     12200600, 13224.33333330
03/30/2009 00:00, 1111.21909032173540,          NaN,     12179440,   18379.8750
03/31/2009 00:00, 1111.21909032173540,          NaN,     12163800,   17707.3750
04/01/2009 00:00, 1394.531706665730,          NaN,     12145400, 20535.79166670
04/02/2009 00:00, 1394.531706665730,          NaN,     12130680, 15185.54166670
04/03/2009 00:00, 1394.531706665730,          NaN,     12116880, 19564.70833330
04/04/2009 00:00, 1394.531706665730,          NaN,     12101240, 19204.58333330
04/05/2009 00:00, 1394.531706665730,          NaN,     12085600, 19019.20833330
04/06/2009 00:00, 1394.531706665730,          NaN,     12065360,   19288.3750
04/07/2009 00:00, 1394.531706665730,          NaN,     12046960, 17681.95833330
04/08/2009 00:00, 1394.531706665730,          NaN,     12033160,   16985.3750
04/09/2009 00:00, 1394.531706665730,          NaN,     12022120, 17046.83333330
04/10/2009 00:00, 1394.531706665730,          NaN,     12012000,   14885.1250
04/11/2009 00:00, 1394.531706665730,          NaN,     12003720, 16672.79166670
04/12/2009 00:00, 1394.531706665730,          NaN,     11992680,   16386.3750
04/13/2009 00:00, 1394.531706665730,          NaN,     11974280,   19188.6250
04/14/2009 00:00, 1394.531706665730,          NaN,     11948520,     21689.25
04/15/2009 00:00, 1394.531706665730,          NaN,     11925710, 21184.08333330
04/16/2009 00:00, 1394.531706665730,          NaN,     11913880, 17506.70833330
04/17/2009 00:00, 1394.531706665730,          NaN,     11885670, 22482.83333330
04/18/2009 00:00, 1394.531706665730,          NaN,     11869290, 19058.58333330
04/19/2009 00:00, 1394.531706665730,          NaN,     11853820, 19454.91666670
04/20/2009 00:00, 1394.531706665730,          NaN,     11831070, 21305.04166670
04/21/2009 00:00, 1394.531706665730,          NaN,     11812870, 22331.45833330
04/22/2009 00:00, 1394.531706665730,          NaN,     11792850, 20105.20833330
04/23/2009 00:00, 1394.531706665730,          NaN,     11776470, 18603.79166670
04/24/2009 00:00, 1394.531706665730,          NaN,     11755600, 20204.04166670
04/25/2009 00:00, 1394.531706665730,          NaN,     11741200, 19166.45833330
04/26/2009 00:00, 1394.531706665730,          NaN,     11724100, 19266.20833330
04/27/2009 00:00, 1394.531706665730,          NaN,     11697100, 23138.16666670
04/28/2009 00:00, 1394.531706665730,          NaN,     11665600, 25560.29166670
04/29/2009 00:00, 1394.531706665730,          NaN,     11634100, 24871.54166670
04/30/2009 00:00, 1394.531706665730,          NaN,     11604400, 24410.70833330
05/01/2009 00:00, 1521.133167742045,          NaN,     11578300,   22363.8750
05/02/2009 00:00, 1521.133167742045,          NaN,     11570200, 15982.08333330
05/03/2009 00:00, 1521.133167742045,          NaN,     11556700, 15947.83333330
05/04/2009 00:00, 1521.133167742045,          NaN,     11545000,   18472.6250
05/05/2009 00:00, 1521.133167742045,          NaN,     11528800, 17744.66666670
05/06/2009 00:00, 1521.133167742045,          NaN,     11509000, 20140.45833330
05/07/2009 00:00, 1521.133167742045,          NaN,     11491900, 20860.45833330
05/08/2009 00:00, 1521.133167742045,          NaN,     11480320, 16484.16666670
05/09/2009 00:00, 1521.133167742045,          NaN,     11475870,   11871.1250
05/10/2009 00:00, 1521.133167742045,          NaN,     11477650, 10827.45833330
05/11/2009 00:00, 1521.133167742045,          NaN,     11460740, 17442.20833330
05/12/2009 00:00, 1521.133167742045,          NaN,     11457180, 10888.95833330
05/13/2009 00:00, 1521.133167742045,          NaN,     11448280,        15729
05/14/2009 00:00, 1521.133167742045,          NaN,     11436710, 14639.95833330
05/15/2009 00:00, 1521.133167742045,          NaN,     11429590, 14064.33333330
05/16/2009 00:00, 1521.133167742045,          NaN,     11423360, 13005.45833330
05/17/2009 00:00, 1521.133167742045,          NaN,     11418910, 11947.79166670
05/18/2009 00:00, 1521.133167742045,          NaN,     11398440, 17561.04166670
05/19/2009 00:00, 1521.133167742045,          NaN,     11382420,     18656.25
05/20/2009 00:00, 1521.133167742045,          NaN,     11368180, 15128.95833330
05/21/2009 00:00, 1521.133167742045,          NaN,     11362840, 13607.54166670
05/22/2009 00:00, 1521.133167742045,          NaN,     11357500,   12655.6250
05/23/2009 00:00, 1521.133167742045,          NaN,     11352160, 13246.54166670
05/24/2009 00:00, 1521.133167742045,          NaN,     11347710, 9556.95833330
05/25/2009 00:00, 1521.133167742045,          NaN,     11342370, 11974.08333330
05/26/2009 00:00, 1521.133167742045,          NaN,     11321900, 17755.70833330
05/27/2009 00:00, 1521.133167742045,          NaN,     11304990, 17671.08333330
05/28/2009 00:00, 1521.133167742045,          NaN,     11281850, 20899.70833330
05/29/2009 00:00, 1521.133167742045,          NaN,     11247140,     23692.75
05/30/2009 00:00, 1521.133167742045,          NaN,     11224890, 20688.91666670
05/31/2009 00:00, 1521.133167742045,          NaN,     11216960,        11258
06/01/2009 00:00, 1876.320426665460,          NaN,     11208160, 11761.20833330
06/02/2009 00:00, 1876.320426665460,          NaN,     11195840,     13159.75
06/03/2009 00:00, 1876.320426665460,          NaN,     11191440, 11492.04166670
06/04/2009 00:00, 1876.320426665460,          NaN,     11185280, 14655.04166670
06/05/2009 00:00, 1876.320426665460,          NaN,     11177360, 11551.33333330
06/06/2009 00:00, 1876.320426665460,          NaN,     11175600, 10842.66666670
06/07/2009 00:00, 1876.320426665460,          NaN,     11173840, 10636.91666670
06/08/2009 00:00, 1876.320426665460,          NaN,     11168560, 11880.20833330
06/09/2009 00:00, 1876.320426665460,          NaN,     11158880, 14573.41666670
06/10/2009 00:00, 1876.320426665460,          NaN,     11145680, 14901.16666670
06/11/2009 00:00, 1876.320426665460,          NaN,     11136880, 15455.66666670
06/12/2009 00:00, 1876.320426665460,          NaN,     11126320,   14801.3750
06/13/2009 00:00, 1876.320426665460,          NaN,     11114880, 15997.20833330
06/14/2009 00:00, 1876.320426665460,          NaN,     11112240, 11246.91666670
06/15/2009 00:00, 1876.320426665460,          NaN,     11103440,   13454.1250
06/16/2009 00:00, 1876.320426665460,          NaN,     11089360,   15703.8750
06/17/2009 00:00, 1876.320426665460,          NaN,     11091120,      8976.25
06/18/2009 00:00, 1876.320426665460,          NaN,     11090240,     11102.75
06/19/2009 00:00, 1876.320426665460,          NaN,     11084080,     11235.75
06/20/2009 00:00, 1876.320426665460,          NaN,     11092000, 7666.33333330
06/21/2009 00:00, 1876.320426665460,          NaN,     11103440, 6370.58333330
06/22/2009 00:00, 1876.320426665460,          NaN,     11101680, 12013.33333330
06/23/2009 00:00, 1876.320426665460,          NaN,     11097280,     12304.75
06/24/2009 00:00, 1876.320426665460,          NaN,     11091120, 13876.66666670
06/25/2009 00:00, 1876.320426665460,          NaN,     11094640, 10212.33333330
06/26/2009 00:00, 1876.320426665460,          NaN,     11084960, 16817.91666670
06/27/2009 00:00, 1876.320426665460,          NaN,     11079680, 14451.45833330
06/28/2009 00:00, 1876.320426665460,          NaN,     11081440, 11734.04166670
06/29/2009 00:00, 1876.320426665460,          NaN,     11077920, 13136.54166670
06/30/2009 00:00, 1876.320426665460,          NaN,     11070880, 15899.45833330
07/01/2009 00:00, 2258.748387097268,          NaN,     11065600, 12297.54166670
07/02/2009 00:00, 2258.748387097268,          NaN,     11064720,     11699.75
07/03/2009 00:00, 2258.748387097268,          NaN,     11065600, 11103.70833330
07/04/2009 00:00, 2258.748387097268,          NaN,     11070000,      9654.75
07/05/2009 00:00, 2258.748387097268,          NaN,     11074400, 10767.95833330
07/06/2009 00:00, 2258.748387097268,          NaN,     11070000, 13322.20833330
07/07/2009 00:00, 2258.748387097268,          NaN,     11067360, 11876.16666670
07/08/2009 00:00, 2258.748387097268,          NaN,     11072640, 10737.66666670
07/09/2009 00:00, 2258.748387097268,          NaN,     11066480,     14064.25
07/10/2009 00:00, 2258.748387097268,          NaN,     11059440, 15671.54166670
07/11/2009 00:00, 2258.748387097268,          NaN,     11056800,     14677.25
07/12/2009 00:00, 2258.748387097268,          NaN,     11048880, 15641.20833330
07/13/2009 00:00, 2258.748387097268,          NaN,     11039300,   17384.6250
07/14/2009 00:00, 2258.748387097268,          NaN,     11021900, 18812.41666670
07/15/2009 00:00, 2258.748387097268,          NaN,     11014940,   16988.3750
07/16/2009 00:00, 2258.748387097268,          NaN,     11011460, 14755.95833330
07/17/2009 00:00, 2258.748387097268,          NaN,     11013200, 12143.29166670
07/18/2009 00:00, 2258.748387097268,          NaN,     11019290,      9867.50
07/19/2009 00:00, 2258.748387097268,          NaN,     11021900,    9373.6250
07/20/2009 00:00, 2258.748387097268,          NaN,     11030600,    8349.1250
07/21/2009 00:00, 2258.748387097268,          NaN,     11034950,     11525.25
07/22/2009 00:00, 2258.748387097268,          NaN,     11025380, 15447.70833330
07/23/2009 00:00, 2258.748387097268,          NaN,     11023640,        17191
07/24/2009 00:00, 2258.748387097268,          NaN,     11016680, 15506.16666670
